CD,STN,ITEMNO,REGISTRATIONDATE,PASSDATE,RELEASEDATE,TIME,CPC,CONSIGNEEPIN,CONSIGNEENAME,AGENTPIN,AGENTNAME,CONSIGNORNAME,IDFNUMBER,CON,COO,CFS,HSCODE,PRODUCTDESCRIPTION,BRAND,SIZE_AH,GRADE,ITEMGROSSWEIGHT,ITEMNETWEIGHT,QUANTITY,UNIT_WEIGHT,CUSTOMSVALUE,FOBVALUE,FOBINVOICEAMOUNT,DECLARED_PRICE,FOBCURRENCYCODE,UNIT,IMPORTDUTY,EXCISEDUTY,VAT,EXPORTDUTY,TAXCOMPUTED,TAXREMITTED,DUTYRATE,VATRATE,EXCISERATE,CURRENCY,EXCHANGERATE,MESSAGE,F147_NO,F147_DESCRIPTION,F147_AMOUNT, EXTRA_UNIT_PRICE ,ADJ_PRICE
2020ICD176858,ICD,28,20-Jan-20,22-Jan-20,24-Jan-20,4,C400,P051654805E    ,PIKI TRADING COMPANY LIMITED,P051378490T    ,INDUS LOGISTICS LIMITED,"HONGKONG JIABEN TRADE CO.,LIMITED.",MBAIM000621324,CN ,CN ,ICD ,85071000.00,3X40 CONTAINING:-PRO-HIRO BRAND MOTORCYCLE ACCESSORIES -BATTERY.,PRO HERO,,MOTORCYCLE,4904.00,4904.00,5500.00,0.89,556412.93,4950.00,500313.83,90.97,USD,u ,139103.00,0.00,17096.00,0.00,38466.00,0.00,25.00,16.00,0.00,USD,101.07,NA,NA,NA,NA,,
2020MSA7697870,MSA,1,08-Dec-20,10-Dec-20,15-Dec-20,7,C400,P051114790Z    ,CAPWELL INDUSTRIES LTD,P000620077Q    ,GENERAL CARGO SERVICES LTD,MARVI ENTERPRISES,MBAIM000637513,PK ,PK ,CNT ,10063000.00,PAKISTAN  LONG GRAIN RICE IRRI-6  (IMPORT FOR REPROCESSING) GMO FREE GRADE II CROP 2019 MFG NOV 2020 EXP NOV 2022                  ,UNKNOWN,NA,2,376125.00,375000.00,375000.00,1.00,18136981.75,148125.00,16465841.63,43.91,USD,kg,8337150.00,0.00,0.00,0.00,8337150.00,0.00,35.00,0.00,0.00,USD,111.16,NA,NA,NA,NA,,
2020ICD185008,ICD,2,17-Feb-20,22-Feb-20,24-Feb-20,7,C400,P000611329H    ,ENSING AUTOS LTD,P000621137G    ,UFANISI FREIGHTERS K LTD,CAMEL GROUP BATTERY TRADING CO LTD,MBAIM000642259,CN ,CN ,ICD ,85071000.00,60PCS OF 105D31R SEALED MAINTENANCE FREE BATTERIES BLACK CONTAINER/BLACK COVER/BLACK HANDLE CAMEL BRAND,CAMEL,,UNKNOWN,1284.00,1254.00,60.00,20.90,304565.91,2872.20,289171.37,4819.52,USD,u ,76141.00,0.00,17149.00,0.00,38585.00,0.00,25.00,16.00,0.00,USD,101.39,NA,NA,NA,NA,,
2020ICD185008,ICD,6,17-Feb-20,22-Feb-20,24-Feb-20,7,C400,P000611329H    ,ENSING AUTOS LTD,P000621137G    ,UFANISI FREIGHTERS K LTD,CAMEL GROUP BATTERY TRADING CO LTD,MBAIM000642259,CN ,CN ,ICD ,85071000.00,84PCS OF N170MF SEALED MAINTENANCE FREE BATTERIES BLACK CONTAINER/BLACK COVER/BLACK HANDLE CAMEL BRAND,CAMEL,,UNKNOWN,3631.00,3631.00,84.00,43.23,749192.45,7065.24,711324.12,8468.14,USD,u ,187298.00,0.00,55277.00,0.00,124373.00,0.00,25.00,16.00,0.00,USD,100.68,NA,NA,NA,NA,,
2020ICD185008,ICD,5,17-Feb-20,22-Feb-20,24-Feb-20,7,C400,P000611329H    ,ENSING AUTOS LTD,P000621137G    ,UFANISI FREIGHTERS K LTD,CAMEL GROUP BATTERY TRADING CO LTD,MBAIM000642259,CN ,CN ,ICD ,85071000.00,112PCS OF N150MF SEALED MAINTENANCE FREE BATTERIES BLACK CONTAINER/BLACK COVER/BLACK HANDLE CAMEL BRAND,CAMEL,,UNKNOWN,4555.00,4435.00,112.00,39.60,932890.51,8797.60,885737.09,7908.37,USD,u ,233223.00,0.00,131503.00,0.00,295882.00,0.00,25.00,16.00,0.00,USD,100.68,NA,NA,NA,NA,,
2020ICD185008,ICD,1,17-Feb-20,22-Feb-20,24-Feb-20,7,C400,P000611329H    ,ENSING AUTOS LTD,P000621137G    ,UFANISI FREIGHTERS K LTD,CAMEL GROUP BATTERY TRADING CO LTD,MBAIM000642259,CN ,CN ,ICD ,85071000.00,192PCS OF 50B24L SEALED MAINTENANCE FREE BATTERIES BLACK CONTAINER/BLACK COVER/BLACK HANDLE CAMEL BRAND,CAMEL,,UNKNOWN,2537.00,2477.00,192.00,12.90,526904.50,4968.96,500271.91,2605.58,USD,u ,131726.00,0.00,99892.00,0.00,224757.00,0.00,25.00,16.00,0.00,USD,100.68,NA,NA,NA,NA,,
2020ICD185008,ICD,7,17-Feb-20,22-Feb-20,24-Feb-20,7,C400,P000611329H    ,ENSING AUTOS LTD,P000621137G    ,UFANISI FREIGHTERS K LTD,CAMEL GROUP BATTERY TRADING CO LTD,MBAIM000642259,CN ,CN ,ICD ,85071000.00,56PCS OF N170MF SEALED MAINTENANCE FREE BATTERIES BLACK CONTAINER/BLACK COVER/BLACK HANDLE CAMEL BRAND,CAMEL,,UNKNOWN,2401.00,2341.00,56.00,41.80,499461.74,4710.16,474216.08,8468.14,USD,u ,124865.00,0.00,191560.00,0.00,431010.00,0.00,25.00,16.00,0.00,USD,100.68,NA,NA,NA,NA,,
2020ICD185008,ICD,3,17-Feb-20,22-Feb-20,24-Feb-20,7,C400,P000611329H    ,ENSING AUTOS LTD,P000621137G    ,UFANISI FREIGHTERS K LTD,CAMEL GROUP BATTERY TRADING CO LTD,MBAIM000642259,CN ,CN ,ICD ,85071000.00,90PCS OF N100MF SEALED MAINTENANCE FREE BATTERIES BLACK CONTAINER/BLACK COVER/BLACK HANDLE CAMEL BRAND,CAMEL,,UNKNOWN,2466.00,2376.00,90.00,26.40,469827.81,4430.70,446080.22,4956.45,USD,u ,117457.00,0.00,356256.00,0.00,801576.00,0.00,25.00,16.00,0.00,USD,100.68,NA,NA,NA,NA,,
2020ICD185008,ICD,4,17-Feb-20,22-Feb-20,24-Feb-20,7,C400,P000611329H    ,ENSING AUTOS LTD,P000621137G    ,UFANISI FREIGHTERS K LTD,CAMEL GROUP BATTERY TRADING CO LTD,MBAIM000642259,CN ,CN ,ICD ,85071000.00,264PCS OF N120MF SEALED MAINTENANCE FREE BATTERIES BLACK CONTAINER/BLACK COVER/BLACK HANDLE CAMEL BRAND,CAMEL,,UNKNOWN,9068.00,8738.00,264.00,33.10,1781280.49,16798.32,1691244.78,6406.23,USD,u ,445320.00,0.00,39148.00,0.00,88082.00,0.00,25.00,16.00,0.00,USD,100.68,NA,NA,NA,NA,,
2020ICD185008,ICD,8,17-Feb-20,22-Feb-20,24-Feb-20,7,C400,P000611329H    ,ENSING AUTOS LTD,P000621137G    ,UFANISI FREIGHTERS K LTD,CAMEL GROUP BATTERY TRADING CO LTD,MBAIM000642259,CN ,CN ,ICD ,85071000.00,18PCS OF N200MF SEALED MAINTENANCE FREE BATTERIES BLACK CONTAINER/BLACK COVER/BLACK HANDLE CAMEL BRAND,CAMEL,,UNKNOWN,921.00,891.00,18.00,49.50,195737.71,1845.90,185844.10,10324.67,USD,u ,48934.00,0.00,0.00,0.00,304414.00,304414.00,25.00,16.00,0.00,USD,101.08,NA,NA,NA,NA,,
2020MSA7700316,MSA,1,11-Dec-20,15-Dec-20,16-Dec-20,5,C400,P051619164S    ,WHITE STAR TRADERS LIMITED,P051428427H    ,DOT COM CONSULTANTS LIMITED,AD FINE,MBAIM000712445,PK ,PK ,AUT ,10063000.00,2X20 PAKISTAN LONG GRAIN RICE GRADE 1,UNKNOWN,NA,1,52416.00,52000.00,52000.00,1.00,2227686.48,18720.00,2080948.90,40.02,USD,kg,1156085.00,0.00,0.00,0.00,1156085.00,0.00,35.00,0.00,0.00,USD,111.16,NA,2020MSA1636654,Alteration Fee                ,550.00,,
2020MSA7707370,MSA,1,22-Dec-20,04-Jan-21,05-Jan-21,14,C400,P051700143S    ,SANTARA LIMITED,P051400996H    ,ACCESS AFRICA LOGISTICS LIMITED,KANGORE TRADERS,MBAIM000712850,PK ,PK ,POR ,10063000.00,6 X 20 PAKISTAN LONG GRAIN RICE GRADE 1,UNKNOWN,NA,1,156499.00,156000.00,156000.00,1.00,6800824.80,56940.00,6358592.29,40.76,USD,kg,3484166.00,0.00,0.00,0.00,3484166.00,0.00,35.00,0.00,0.00,USD,111.67,NA,NA,NA,NA,,
2020MSA7696956,MSA,1,07-Dec-20,11-Dec-20,14-Dec-20,7,C400,P051700143S    ,SANTARA LIMITED,P051400996H    ,ACCESS AFRICA LOGISTICS LIMITED,KANGORE TRADERS,MBAIM000712850,PK ,PK ,MIT ,10063000.00,7X20 PAKISTAN LONG GRAIN RICE GRADE 2,UNKNOWN,NA,2,182874.00,182000.00,182000.00,1.00,7898060.10,66430.00,7384478.37,40.57,USD,kg,4046297.00,0.00,0.00,0.00,4046297.00,0.00,35.00,0.00,0.00,USD,111.16,NA,NA,NA,NA,,
2020MSA7706253,MSA,1,19-Dec-20,04-Jan-21,04-Jan-21,16,C400,P051700143S    ,SANTARA LIMITED,P051400996H    ,ACCESS AFRICA LOGISTICS LIMITED,KANGORE TRADERS,MBAIM000712850,PK ,PK ,MIT ,10063000.00,8X20 PAKISTAN LONG GRAIN RICE GRADE 2,UNKNOWN,NA,2,209887.00,209000.00,209000.00,1.00,9060377.20,75920.00,8471244.70,40.53,USD,kg,4664086.00,0.00,0.00,0.00,4664086.00,0.00,35.00,0.00,0.00,USD,111.58,NA,NA,NA,NA,,
2020MSA7707328,MSA,1,22-Dec-20,30-Dec-20,31-Dec-20,9,C400,P051700143S    ,SANTARA LIMITED,P051400996H    ,ACCESS AFRICA LOGISTICS LIMITED,KANGORE TRADERS,MBAIM000712850,PK ,PK ,POR ,10063000.00,8 X 20 PAKISTAN LONG GRAIN RICE GRADE 1,UNKNOWN,NA,1,208790.00,208000.00,208000.00,1.00,9067766.40,75920.00,8478123.06,40.76,USD,kg,4645555.00,0.00,0.00,0.00,4645555.00,0.00,35.00,0.00,0.00,USD,111.67,NA,NA,NA,NA,,
2020MSA7691867,MSA,1,30-Nov-20,02-Dec-20,03-Dec-20,3,C400,P051556818K    ,BABA AFRICA AGENCIES LIMITED,P051428427H    ,DOT COM CONSULTANTS LIMITED,KK RICE MILLS (PVT) LIMITED,MBAIM000715283,PK ,PK ,MIT ,10063000.00,10X20 PAKISTAN LONG GRAIN RICE GRADE 1,UNKNOWN,NA,1,260936.00,260000.00,260000.00,1.00,11030517.00,93600.00,10303927.92,39.63,USD,kg,5724394.00,0.00,0.00,0.00,5724394.00,0.00,35.00,0.00,0.00,USD,110.08,NA,NA,NA,NA,,
2020MSA7691862,MSA,1,30-Nov-20,02-Dec-20,03-Dec-20,3,C400,P051232326Z    ,AARAN AGENCIES LIMITED,P051428427H    ,DOT COM CONSULTANTS LIMITED,K.K RICE MILLS PVT LIMITED,MBAIM000716004,PK ,PK ,MIT ,10063000.00,25 X 20 PAKISTAN LONG GRAIN RICE GRADE I,UNKNOWN,NA,1,653744.00,650000.00,650000.00,1.00,27576292.50,234000.00,25759819.80,39.63,USD,kg,14310985.00,0.00,0.00,0.00,14310985.00,0.00,35.00,0.00,0.00,USD,110.08,NA,NA,NA,NA,,
2020MSA7697916,MSA,1,08-Dec-20,10-Dec-20,10-Dec-20,2,C400,P051694855U    ,DM COMMODITIES K LIMITED,P051428427H    ,DOT COM CONSULTANTS LIMITED,SCM AGROTECK ENTERPRISES PRIVATE LTD ,MBAIM000716882,IN ,IN ,CNT ,10063000.00,16X20 INDIA WHITE RICE GRADE 3,UNKNOWN,NA,3,421440.00,420000.00,420000.00,1.00,17058920.52,142800.00,15873905.04,37.80,USD,kg,9337608.00,0.00,0.00,0.00,9337608.00,0.00,35.00,0.00,0.00,USD,111.16,NA,NA,NA,NA,,
2020MSA7698452,MSA,1,09-Dec-20,14-Dec-20,14-Dec-20,5,C400,P051748147S    ,EVERYONE INVESTMENTS LIMITED,P051428427H    ,DOT COM CONSULTANTS LIMITED,SCM AGROTECH ENTERPRISES PVT LTD,MBAIM000717919,IN ,IN ,MIT ,10063000.00,10X20 STC INDIAN LONG GRAIN WHITE RICE GRADE 1,UNKNOWN,NA,1,259750.00,259000.00,259000.00,1.00,10951680.24,91945.00,10220771.70,39.46,USD,kg,5758192.00,0.00,0.00,0.00,5758192.00,0.00,35.00,0.00,0.00,USD,111.16,NA,NA,NA,NA,,
2020MSA7696868,MSA,1,07-Dec-20,08-Dec-20,09-Dec-20,2,C400,P051386851N    ,BALGORAY TRADING COMPANY LIMITED,P051428427H    ,DOT COM CONSULTANTS LIMITED,AD FINE,MBAIM000718469,PK ,PK ,POR ,10063000.00,3X20 PAKISTAN LONG GRAIN RICE GRADE 1,UNKNOWN,NA,1,78624.00,78000.00,78000.00,1.00,3344864.58,28080.00,3121423.34,40.02,USD,kg,1734127.00,0.00,0.00,0.00,1734127.00,0.00,35.00,0.00,0.00,USD,111.16,NA,NA,NA,NA,,
2020ICD257992,ICD,1,17-Dec-20,21-Dec-20,23-Dec-20,6,C400,P051579714N    ,ANYTIME LIMITED,P051378490T    ,INDUS LOGISTICS LIMITED,M/S SUNSHINE ENTERPRISES,MBAIM000724690,IN ,IN ,ICD ,10064000.00,6X20 CONTAINING LONG GRAIN INDIAN WHITE RICE KENYA KING GRADE 2 MSKU4159758 MRKU8920694 MSKU5757190,KENYA KING,NA,2,160443.00,160000.00,160000.00,1.00,7227378.16,59680.00,6659166.02,41.62,USD,kg,3570592.00,0.00,0.00,0.00,3570592.00,0.00,35.00,0.00,0.00,USD,111.58,NA,NA,NA,NA,,
2020MSA7712566,MSA,1,31-Dec-20,31-Dec-20,04-Jan-21,4,C400,P051752367N    ,MARA GOLD COMMODITIES LIMITED,P051428427H    ,DOT COM CONSULTANTS LIMITED,K.K RICE MILLS PVT LIMITED,MBAIM000862255,PK ,PK ,MIT ,10063000.00,26 X 20 PAKISTAN LONG GRAIN RICE GRADE-2 AND GRADE 3,UNKNOWN,NA,3,678486.00,676000.00,676000.00,1.00,27461553.60,235040.00,25593082.53,37.86,USD,kg,14721658.00,0.00,0.00,0.00,14721658.00,0.00,35.00,0.00,0.00,USD,108.89,NA,NA,NA,NA,,
2020MSA7711852,MSA,1,30-Dec-20,30-Dec-20,04-Jan-21,5,C400,P051752367N    ,MARA GOLD COMMODITIES LIMITED,P051428427H    ,DOT COM CONSULTANTS LIMITED,K.K RICE MILLS PVT LIMITED,MBAIM000868062,PK ,PK ,MIT ,10063000.00,44 X 20 PAKISTAN LONG GRAIN RICE GRADE-3 ,UNKNOWN,NA,3,1148118.00,1144000.00,1144000.00,1.00,45515184.00,388960.00,42353154.27,37.02,USD,kg,24913574.00,0.00,0.00,0.00,24913574.00,0.00,35.00,0.00,0.00,USD,108.89,NA,NA,NA,NA,,
2020MSA7706167,MSA,1,19-Dec-20,22-Dec-20,23-Dec-20,4,C400,P051858083A    ,DAMRO IMPEX LIMITED,P051400996H    ,ACCESS AFRICA LOGISTICS LIMITED,SCM AGROTECH ENTERPRISES PRIVATE LTD,MBAIM000962117,IN ,IN ,MIT ,10063000.00,5X20 INDIA LONG GRAIN RICE GRADE 1,UNKNOWN,NA,1,126925.00,126000.00,126000.00,1.00,6710202.39,56925.00,6351759.81,50.41,USD,kg,2811841.00,0.00,0.00,0.00,2811841.00,0.00,35.00,0.00,0.00,USD,111.58,NA,NA,NA,NA,,
2020MSA7711320,MSA,1,29-Dec-20,30-Dec-20,30-Dec-20,1,C400,P051860060C    ,JBN COMMODITIES LIMITED,P051428427H    ,DOT COM CONSULTANTS LIMITED,SCM AGROTECH ENTERPRISES PRIVATE LIMITED,MBAIM000977797,IN ,IN ,POR ,10063000.00,4 X 20 INDIAN LONG GRAIN WHITE RICE GRADE 1 ,UNKNOWN,NA,1,104300.00,104000.00,104000.00,1.00,4420852.80,37440.00,4076774.21,39.20,USD,kg,2264870.00,0.00,0.00,0.00,2264870.00,0.00,35.00,0.00,0.00,USD,108.89,NA,NA,NA,NA,,
2020MSA7705794,MSA,1,18-Dec-20,23-Dec-20,24-Dec-20,6,C400,P051860060C    ,JBN COMMODITIES LIMITED,P051428427H    ,DOT COM CONSULTANTS LIMITED,SCM AGROTECH ENTERPRISES PRIVATE LTD,MBAIM000978395,IN ,IN ,POR ,10063000.00,5X20 INDIA LONG GRAIN WHITE  RICE GRADE 1,UNKNOWN,NA,1,130375.00,130000.00,130000.00,1.00,5590208.10,46800.00,5222000.16,40.17,USD,kg,2901106.00,0.00,0.00,0.00,2901106.00,0.00,35.00,0.00,0.00,USD,111.58,NA,NA,NA,NA,,
2020MSA7701610,MSA,1,14-Dec-20,17-Dec-20,17-Dec-20,3,C400,P051640649F    ,AARAIN GLOBAL LIMITED,P051437914D    ,AIR MENZIES INTERNATIONAL,LAAR PRIVATE LIMITED,OMBAIM000690690,PK ,PK ,POR ,10063000.00,PAKISTAN LONG GRAIN RICE GRADE-1 LAAR BRAND,LAAR,NA,1,26080.00,26000.00,26000.00,1.00,1102978.19,9360.00,1044400.03,40.17,USD,kg,580221.00,0.00,0.00,0.00,580221.00,0.00,35.00,0.00,0.00,USD,111.58,NA,NA,NA,NA,,
2020MSA7558801,MSA,1,22-Jun-20,23-Jun-20,25-Jun-20,3,C400,P000596838I    ,EXPORT TRADING COMPANY LIMITED,P000596838I    ,EXPORT TRADING COMPANY LIMITED,AGRI COMMODITIES AND FINANCE FZE,UCR202002145076,IN ,IN ,RLC ,10063000.00,INDIAN LONG GRAIN WHITE RICE - GRADE 2 ( IDF NO. 20MBAIM000165360 PART),UNKNOWN,NA,2,260500.00,260000.00,260000.00,1.00,11448199.90,97240.00,10345188.57,39.79,USD,kg,5302544.00,0.00,0.00,0.00,5302544.00,0.00,35.00,0.00,0.00,USD,106.39,NA,NA,NA,NA,,
2020MSA7574581,MSA,1,08-Jul-20,10-Jul-20,14-Jul-20,6,C400,P000596838I    ,EXPORT TRADING COMPANY LIMITED,P000596838I    ,EXPORT TRADING COMPANY LIMITED,AGRI COMMODITIES AND FINANCE FZ-LLC,UCR202002185794,IN ,IN ,RLC ,10063000.00,INDIAN LONG GRAIN WHITE RICE GRADE 2 (IDF NO. 20MBAIM000180742 PART),FALCON,NA,2,260500.00,260000.00,260000.00,1.00,13045737.54,111800.00,11936427.62,45.91,USD,kg,5302544.00,0.00,0.00,0.00,5302544.00,0.00,35.00,0.00,0.00,USD,106.77,"HVO RLC
VERIFIED PARTIALLY 2/10X20*NOS;MEDU6998202 & 
TRHU2260520,
MARKS AND NUMBERS CORRECT, SEALS INTACT,
OPENED AND FTC;-

INDIAN LONG GRAIN WHITE RICE
BRAND;FALCON
GRADE;2
BATCH NO;IMP-519684
CROP YEAR;2019
PRODUCTION DATE; MAY 2020
EXPIRY DATE;APRIL ",2020MSA1582043,IMPORT DUTY,249288.00,,
2020MSA7637245,MSA,1,15-Sep-20,17-Sep-20,18-Sep-20,3,C400,P051858083A    ,DAMRO IMPEX LIMITED,P051400996H    ,ACCESS AFRICA LOGISTICS LIMITED,OLAM AGRO INDIA PVT LTD,,IN ,IN ,MIT ,10063000.00,05 X 20 INDIAN LONG GRAIN RICE GRADE I,KANGORE,NA,1,125400.00,125000.00,125000.00,1.00,5438304.90,46875.00,5088225.00,40.71,USD,kg,2710562.00,0.00,0.00,0.00,2710562.00,0.00,35.00,0.00,0.00,USD,108.55,"HVO MIT
VERIFIED 2/5*20FT CONTAINER NO. FCIU2590631, MEDU2438405
MARKS AND NOS INTACT,
FOUND TO CONTAIN
INDIAN LONG WHITE RICE
BRAND: KANGORE
PACKED @ 25KGS PER BAG
GRADE: 1
PACKING DATE: 03/2020
EXP: 03/2022
CROP YEAR: 2019
COO: INDIA
DECLARED TI APPLIES",2020MSA1610426,Import Duty                ,3163.00,0.00,40.74
2020MSA7653727,MSA,1,05-Oct-20,06-Oct-20,06-Oct-20,1,C400,P051774077S    ,JCD KENYA LIMITED,P051428427H    ,DOT COM CONSULTANTS LIMITED,GURUDEO EXPORTS CORPORATION PRIVATE LIMI,,IN ,IN ,POR ,10063000.00,10 X 20 INDIAN LONG GRAIN WHITE RICE GRADE 1,UNKNOWN,NA,1,260728.00,260000.00,260000.00,1.00,10880217.00,93600.00,10163584.08,39.09,USD,kg,5645588.00,0.00,0.00,0.00,5645588.00,0.00,35.00,0.00,0.00,USD,108.59,"DPC/VAL/HVO/VO
All preceding reports noted.Importer has availed importation documents to support the transaction; Invoice, packing list, BL & COC pursuant to provision of Paragraph 9(3), Part I of the 4th schedule to EACCMA. No discrepancies noted between",2020MSA1617404,Import Duty                ,832.00,0.00,39.09
2020MSA7655107,MSA,1,06-Oct-20,08-Oct-20,08-Oct-20,2,C400,P051774077S    ,JCD KENYA LIMITED,P051428427H    ,DOT COM CONSULTANTS LIMITED,FLORENTINA GRAIN INDIA PVT LIMITED,,IN ,IN ,MIT ,10063000.00,16X20 INDIAN LONG GRAIN WHITE RICE  GRADE-1 ,INDUS GOLD,NA,1,424320.00,416000.00,416000.00,1.00,17401832.10,149760.00,16261734.53,39.09,USD,kg,9032941.00,0.00,0.00,0.00,9032941.00,0.00,35.00,0.00,0.00,USD,108.59,"VERIFIED  5 OF 16*20 CNER NO  HLXU3374135/TLLU2450106/FCIU2026128/DFSU2244674/UACU3489675
MARKS AND NOS CORRECT,SEALS FD INTACT
OPENED  FTC 
-INDIAN LONG GRAIN WHITE RICE
GRADE 1
BRAND; GOLD
BATCH NO;8686
PRO;06/2020
EXP; 06/2023
NET; 25KG/BAG 
TI DECLARE",2020MSA1617947,Import Duty                ,1331.00,0.00,39.09
2020MSA7691122,MSA,4,29-Nov-20,02-Dec-20,03-Dec-20,4,C400,P051567290U    ,FANAA INVESTMENTS LIMITED,P051125889M    ,KEIHIN MARITIME SERVICES LIMITED,R B INTERNATIONAL,,PK ,PK ,MTC ,10063000.00,KARIBU PAKISTAN LONG GRAIN MILLED PARBOILED PK-386 BIRYANI RICE SILKY SORTEXED 5PERCENT BROKEN GRADEI FZAMI BRAND CROP 2019 PACKING DATE 10/2020 EXPIRY 10/2023 PACKED IN CHINA CLOTH BAGS EACH BAG TWT 80GRAMS,PARBOILED RICE,NA,1,25080.00,25000.00,25000.00,1.00,1235964.09,10550.00,1155144.82,46.21,USD,kg,547462.00,0.00,0.00,0.00,547462.00,0.00,35.00,0.00,0.00,USD,109.49,NA,NA,NA,NA,,
2020MSA7691389,MSA,1,30-Nov-20,01-Dec-20,02-Dec-20,2,C400,P051567290U    ,FANAA INVESTMENTS LIMITED,P051125889M    ,KEIHIN MARITIME SERVICES LIMITED,R B INTERNATIONAL,,PK ,PK ,AWD ,10063000.00,PAKISTAN LONG GRAIN WHITE RICE 5PERCENT BROKEN GRADE I CROP 2020 PACKING DATE 10/2020 EXPIRY DATE 10/2023 PACKED IN 10KGS AND 25KGS IN NEW CHINA CLOTH BAGS AND NEW LAMINATED BAGS TWT 40GRAMS AND 80GRAMS,UNKNOWN,NA,1,426530.00,425000.00,425000.00,1.00,20118033.75,170850.00,18807971.00,44.25,USD,kg,9306862.00,0.00,0.00,0.00,9306862.00,0.00,35.00,0.00,0.00,USD,110.08,NA,2020MSA1633008,Import Duty-SPECIFIC                ,50363.00,0.12,44.37
2020MSA7695303,MSA,1,04-Dec-20,04-Dec-20,07-Dec-20,3,C400,P051567290U    ,FANAA INVESTMENTS LIMITED,P051125889M    ,KEIHIN MARITIME SERVICES LIMITED,R B INTERNATIONAL,,PK ,PK ,MTC ,10063000.00,PAKISTAN LONG GRAIN MILLED WHITE RICE IRRI-6 5PERCENT BROKEN GRADE I CROP 2019 PACKING DATE 10/2020 EXPIRY DATE 10/2023 PACKAGING PACKED IN 10KGS AND 25KGS NET IN NEW LAMIN ATED BAGS EACH BAG TWT 40GRAMS AND 80GRAMS,UNKNOWN,NA,1,150520.00,150000.00,150000.00,1.00,6406947.00,54000.00,5944573.80,39.63,USD,kg,3302535.00,0.00,0.00,0.00,3302535.00,0.00,35.00,0.00,0.00,USD,110.08,NA,NA,NA,NA,,
2020MSA7695326,MSA,1,04-Dec-20,04-Dec-20,08-Dec-20,4,C400,P051567290U    ,FANAA INVESTMENTS LIMITED,P051125889M    ,KEIHIN MARITIME SERVICES LIMITED,R B INTERNATIONAL,,PK ,PK ,AWD ,10063000.00,PAKISTAN LONG GRAIN MILLED WHITE RICE 5PERCENT BROKEN GRADE I CROP 2019 PACKIND DATE 10/2020 EXPIRY DATE 10/2023 PACKAGING PACKED 5KGS IN (5X8) MASTER BAGS OF 40KG  -PACKED 10KGS IN (4X10) MASTER BAG 40KG  -PACKED IN 25KGS BAGS NET IN NEW CHINA CLOTH BAGS,UNKNOWN,NA,1,250950.00,250000.00,250000.00,1.00,13028559.75,111350.00,12257931.35,49.03,USD,kg,5504225.00,0.00,0.00,0.00,5504225.00,0.00,35.00,0.00,0.00,USD,110.08,NA,NA,NA,NA,,
2020MSA7697388,MSA,1,08-Dec-20,11-Dec-20,14-Dec-20,6,C400,P051860060C    ,JBN COMMODITIES LIMITED,P051428427H    ,DOT COM CONSULTANTS LIMITED,SCM AGROTECH ENTERPRISES PVT LTD,,IN ,IN ,POR ,10063000.00,5X20 INDIAN  LONG GRAIN RICE GRADE1,UNKNOWN,NA,1,130375.00,130000.00,130000.00,1.00,5352450.30,45500.00,5057861.90,38.91,USD,kg,2890212.00,0.00,0.00,0.00,2890212.00,0.00,35.00,0.00,0.00,USD,111.16,NA,NA,NA,NA,,
2020MSA7702609,MSA,1,15-Dec-20,16-Dec-20,17-Dec-20,2,C400,P051694855U    ,DM COMMODITIES K LIMITED,P051428427H    ,DOT COM CONSULTANTS LIMITED,SCM AGROTECH ENTERPRISES PVT LTD,,IN ,IN ,CNT ,10063000.00,5X20 INDIAN LONG GRAIN WHITE RICE GRADE 1 ,UNKNOWN,NA,1,130375.00,130000.00,130000.00,1.00,5225290.80,46800.00,5222000.16,40.17,USD,kg,2901106.00,0.00,0.00,0.00,2901106.00,0.00,35.00,0.00,0.00,USD,111.58,NA,NA,NA,NA,,
2020MSA7664540,MSA,1,19-Oct-20,21-Oct-20,22-Oct-20,3,C400,P051774077S    ,JCD KENYA LIMITED,P051428427H    ,DOT COM CONSULTANTS LIMITED,GURUDEO EXPORTS CORPORATION PRIVATE LIMI,,IN ,IN ,POR ,10063000.00,20 X 20 INDIAN LONG GRAIN WHITE RICE GRADE 1,INDUS GOLD,NA,1,521644.00,520000.00,520000.00,1.00,21494339.40,187200.00,20352833.28,39.14,USD,kg,11307140.00,0.00,0.00,0.00,11307140.00,0.00,35.00,0.00,0.00,USD,108.72,"HVO POR
VERIFIED 3/20*20FT CONTAINER NO.GLDU5499470 SEAL NOFX14592992
,MEDU6932165 SEAL NO FX14646048 & CRSU1429423 SEAL NO FX14646047
MARKS AND NOS INTACT,
FOUND TO CONTAIN
LONG GRAIN WHITE RICE 
BRAND: INDUS GOLD
NET WEIGHT : 25KGS PER BAG
GRADE: 1
PACK",NA,NA,NA,,
